Time,Time,Volume,Open,Close,High,Low
2022-08-09 17:00:00,2022-08-09 17:00:00,1308645,278.44,281.01,281.34,278.24
2022-08-09 18:00:00,2022-08-09 18:00:00,1392185,281.04,277.8,282.77,277.79
2022-08-09 19:00:00,2022-08-09 19:00:00,2305373,277.8,280.46,280.78,277.37
2022-08-09 20:00:00,2022-08-09 20:00:00,1046433,280.44,281.16,281.49,280.44
2022-08-09 21:00:00,2022-08-09 21:00:00,11321,281.16,280.95,281.33,280.63
2022-08-09 22:00:00,2022-08-09 22:00:00,6367,281.08,281.16,281.42,280.84
2022-08-10 07:00:00,2022-08-10 07:00:00,9609,280.53,281.67,282.41,274.23
2022-08-10 08:00:00,2022-08-10 08:00:00,17324,281.67,286.77,290.26,281.6
2022-08-10 09:00:00,2022-08-10 09:00:00,12333,286.77,286.76,288.09,285.46
2022-08-10 10:00:00,2022-08-10 10:00:00,3709,286.74,286.77,287.1,284.79
2022-08-10 11:00:00,2022-08-10 11:00:00,13194,286.44,286.0,286.44,283.84
2022-08-10 12:00:00,2022-08-10 12:00:00,876948,285.93,292.61,294.97,285.68
2022-08-10 13:00:00,2022-08-10 13:00:00,4601673,292.59,284.76,294.95,282.82
2022-08-10 14:00:00,2022-08-10 14:00:00,3475870,284.81,286.87,287.71,280.54
2022-08-10 15:00:00,2022-08-10 15:00:00,1903797,286.91,287.8,289.37,285.46
2022-08-10 16:00:00,2022-08-10 16:00:00,960264,287.75,287.97,288.42,285.98
2022-08-10 17:00:00,2022-08-10 17:00:00,1477979,287.95,290.89,291.49,287.1
2022-08-10 18:00:00,2022-08-10 18:00:00,921612,290.88,288.77,291.71,288.47
2022-08-10 19:00:00,2022-08-10 19:00:00,2214221,288.74,291.34,291.94,288.15
2022-08-10 20:00:00,2022-08-10 20:00:00,1621676,291.34,291.09,291.46,290.73
2022-08-10 21:00:00,2022-08-10 21:00:00,35370,291.16,290.15,291.16,289.48
2022-08-10 22:00:00,2022-08-10 22:00:00,4606,289.99,289.97,290.15,289.82
2022-08-11 07:00:00,2022-08-11 07:00:00,9894,294.17,293.04,299.12,292.71
2022-08-11 08:00:00,2022-08-11 08:00:00,6221,293.04,288.39,293.04,287.34
2022-08-11 09:00:00,2022-08-11 09:00:00,6224,288.29,290.35,291.45,288.29
2022-08-11 10:00:00,2022-08-11 10:00:00,7097,290.3,290.12,290.4,288.31
2022-08-11 11:00:00,2022-08-11 11:00:00,4682,290.29,291.09,291.94,290.29
2022-08-11 12:00:00,2022-08-11 12:00:00,113030,291.06,292.26,294.03,291.06
2022-08-11 13:00:00,2022-08-11 13:00:00,2551427,292.22,289.78,295.25,289.17
2022-08-11 14:00:00,2022-08-11 14:00:00,2516385,289.85,289.46,292.48,287.78
2022-08-11 15:00:00,2022-08-11 15:00:00,2166545,289.41,286.68,289.82,285.19
2022-08-11 16:00:00,2022-08-11 16:00:00,898724,286.71,287.94,289.07,285.92
2022-08-11 17:00:00,2022-08-11 17:00:00,704945,287.91,287.15,288.73,286.52
2022-08-11 18:00:00,2022-08-11 18:00:00,1438300,287.17,284.21,287.19,283.23
2022-08-11 19:00:00,2022-08-11 19:00:00,1593873,284.21,283.86,284.52,282.36
2022-08-11 20:00:00,2022-08-11 20:00:00,982979,283.95,285.25,285.28,283.76
2022-08-11 21:00:00,2022-08-11 21:00:00,11848,285.25,285.03,285.25,284.63
2022-08-11 22:00:00,2022-08-11 22:00:00,8403,284.97,284.87,285.03,283.8
2022-08-12 07:00:00,2022-08-12 07:00:00,11152,286.8,287.35,293.04,284.79
2022-08-12 08:00:00,2022-08-12 08:00:00,3161,287.24,286.98,287.31,285.45
2022-08-12 09:00:00,2022-08-12 09:00:00,2555,286.62,287.05,287.43,286.26
2022-08-12 10:00:00,2022-08-12 10:00:00,4006,286.94,287.07,287.57,286.26
2022-08-12 11:00:00,2022-08-12 11:00:00,3873,287.06,285.97,287.06,285.45
2022-08-12 12:00:00,2022-08-12 12:00:00,36012,285.95,286.37,286.54,285.45
2022-08-12 13:00:00,2022-08-12 13:00:00,1969594,286.36,284.25,286.8,282.37
2022-08-12 14:00:00,2022-08-12 14:00:00,2825821,284.2,289.65,289.79,282.18
2022-08-12 15:00:00,2022-08-12 15:00:00,2061230,289.66,290.26,292.19,289.11
2022-08-12 16:00:00,2022-08-12 16:00:00,1077227,290.27,291.86,293.14,290.17
2022-08-12 17:00:00,2022-08-12 17:00:00,671070,291.89,292.59,293.04,291.2
2022-08-12 18:00:00,2022-08-12 18:00:00,1620091,292.61,296.03,296.52,292.58
2022-08-12 19:00:00,2022-08-12 19:00:00,3039712,296.03,297.01,297.15,295.37
2022-08-12 20:00:00,2022-08-12 20:00:00,2115936,297.0,296.94,297.07,296.84
2022-08-12 21:00:00,2022-08-12 21:00:00,37852,296.94,297.07,297.13,296.93
2022-08-12 22:00:00,2022-08-12 22:00:00,19948,297.1,297.86,297.97,297.04
2022-08-13 07:00:00,2022-08-13 07:00:00,630,296.3,300.74,301.36,296.17
2022-08-13 08:00:00,2022-08-13 08:00:00,300,300.87,299.67,302.04,297.98
2022-08-13 09:00:00,2022-08-13 09:00:00,345,301.43,297.78,301.43,296.17
2022-08-13 10:00:00,2022-08-13 10:00:00,191,299.11,298.72,300.6,297.64
2022-08-13 11:00:00,2022-08-13 11:00:00,88,300.06,297.98,300.19,297.98
2022-08-13 12:00:00,2022-08-13 12:00:00,88,299.45,299.24,299.92,297.78
2022-08-13 13:00:00,2022-08-13 13:00:00,27,299.38,298.11,299.65,298.11
2022-08-13 14:00:00,2022-08-13 14:00:00,52,299.38,299.65,299.92,298.18
2022-08-13 15:00:00,2022-08-13 15:00:00,197,298.31,301.01,301.7,298.31
2022-08-14 07:00:00,2022-08-14 07:00:00,118,301.15,301.08,301.15,298.04
2022-08-14 08:00:00,2022-08-14 08:00:00,36,301.29,300.26,301.29,299.06
2022-08-14 09:00:00,2022-08-14 09:00:00,36,298.99,300.53,300.53,298.99
2022-08-14 10:00:00,2022-08-14 10:00:00,121,299.53,299.99,301.43,298.45
2022-08-14 11:00:00,2022-08-14 11:00:00,94,300.19,299.94,301.7,299.47
2022-08-14 12:00:00,2022-08-14 12:00:00,109,301.15,300.08,301.43,299.67
2022-08-14 13:00:00,2022-08-14 13:00:00,91,301.43,299.53,301.43,299.13
2022-08-14 14:00:00,2022-08-14 14:00:00,97,299.4,300.74,301.43,299.4
2022-08-14 15:00:00,2022-08-14 15:00:00,73,299.4,300.81,300.87,299.13
2022-08-15 07:00:00,2022-08-15 07:00:00,8830,297.13,295.05,298.32,293.04
2022-08-15 08:00:00,2022-08-15 08:00:00,2445,295.05,295.56,296.27,294.84
2022-08-15 09:00:00,2022-08-15 09:00:00,8615,295.61,296.26,296.63,295.1
2022-08-15 10:00:00,2022-08-15 10:00:00,2021,296.34,297.36,297.7,295.59
2022-08-15 11:00:00,2022-08-15 11:00:00,17176,297.63,297.89,299.46,297.5
2022-08-15 12:00:00,2022-08-15 12:00:00,58688,297.86,297.33,297.95,296.67
2022-08-15 13:00:00,2022-08-15 13:00:00,3167458,297.33,302.05,303.85,297.23
2022-08-15 14:00:00,2022-08-15 14:00:00,2094339,302.09,301.37,303.5,300.23
2022-08-15 15:00:00,2022-08-15 15:00:00,2064845,301.37,305.63,306.24,300.83
2022-08-15 16:00:00,2022-08-15 16:00:00,1709618,305.66,308.66,309.53,305.27
2022-08-15 17:00:00,2022-08-15 17:00:00,1496733,308.64,308.17,310.0,305.76
2022-08-15 18:00:00,2022-08-15 18:00:00,939042,308.19,307.67,308.63,306.36
2022-08-15 19:00:00,2022-08-15 19:00:00,2120664,307.69,306.19,308.98,305.89
2022-08-15 20:00:00,2022-08-15 20:00:00,1257930,306.12,305.94,306.24,305.25
2022-08-15 21:00:00,2022-08-15 21:00:00,9782,305.99,306.08,306.15,305.7
2022-08-15 22:00:00,2022-08-15 22:00:00,6858,306.05,306.31,306.4,305.91
2022-08-16 07:00:00,2022-08-16 07:00:00,5715,305.98,305.07,306.62,303.78
2022-08-16 08:00:00,2022-08-16 08:00:00,4476,304.92,307.03,307.51,304.82
2022-08-16 09:00:00,2022-08-16 09:00:00,1606,306.97,306.77,307.22,306.4
2022-08-16 10:00:00,2022-08-16 10:00:00,1770,306.77,306.43,306.87,305.84
2022-08-16 11:00:00,2022-08-16 11:00:00,6764,306.5,307.96,309.11,306.5
2022-08-16 12:00:00,2022-08-16 12:00:00,56467,308.03,308.67,308.82,307.42
2022-08-16 13:00:00,2022-08-16 13:00:00,3219891,308.68,307.59,311.52,306.25
2022-08-16 14:00:00,2022-08-16 14:00:00,3657621,307.61,302.32,307.89,299.85
2022-08-16 15:00:00,2022-08-16 15:00:00,1621861,302.34,306.14,306.88,302.25
2022-08-16 16:00:00,2022-08-16 16:00:00,1253679,306.17,304.44,307.65,303.63
2022-08-16 17:00:00,2022-08-16 17:00:00,720888,304.48,305.13,306.34,304.32
2022-08-16 18:00:00,2022-08-16 18:00:00,1462167,305.13,303.39,308.06,302.18
2022-08-16 19:00:00,2022-08-16 19:00:00,1069830,303.33,303.48,304.38,301.95
2022-08-16 20:00:00,2022-08-16 20:00:00,1157452,303.49,303.43,303.67,302.69
2022-08-16 21:00:00,2022-08-16 21:00:00,21585,303.42,303.27,303.5,303.13
2022-08-16 22:00:00,2022-08-16 22:00:00,4921,303.27,303.51,303.68,303.13
2022-08-17 07:00:00,2022-08-17 07:00:00,3921,302.93,304.0,305.19,302.61
2022-08-17 08:00:00,2022-08-17 08:00:00,6000,303.69,301.95,303.69,301.39
2022-08-17 09:00:00,2022-08-17 09:00:00,2694,301.95,301.64,302.74,300.8
2022-08-17 10:00:00,2022-08-17 10:00:00,3227,301.74,300.73,301.74,299.74
2022-08-17 11:00:00,2022-08-17 11:00:00,6148,300.73,300.39,301.75,299.96
2022-08-17 12:00:00,2022-08-17 12:00:00,76788,300.43,301.03,301.93,300.16
2022-08-17 13:00:00,2022-08-17 13:00:00,2170194,300.96,301.09,302.74,298.41
2022-08-17 14:00:00,2022-08-17 14:00:00,2012197,301.13,297.76,301.42,297.03
2022-08-17 15:00:00,2022-08-17 15:00:00,1138627,297.81,298.93,300.94,297.77
2022-08-17 16:00:00,2022-08-17 16:00:00,884803,299.0,301.26,302.18,298.72
2022-08-17 17:00:00,2022-08-17 17:00:00,868991,301.25,302.39,303.3,300.49
2022-08-17 18:00:00,2022-08-17 18:00:00,2026221,302.35,304.4,306.55,301.73
2022-08-17 19:00:00,2022-08-17 19:00:00,1953515,304.39,300.93,305.5,300.21
2022-08-17 20:00:00,2022-08-17 20:00:00,950221,300.94,301.0,301.46,300.8
2022-08-17 21:00:00,2022-08-17 21:00:00,20733,301.01,300.72,301.06,300.44
2022-08-17 22:00:00,2022-08-17 22:00:00,5270,300.72,299.97,300.92,299.97
2022-08-18 07:00:00,2022-08-18 07:00:00,4097,299.57,300.31,301.78,299.08
2022-08-18 08:00:00,2022-08-18 08:00:00,3100,300.31,302.08,302.08,299.76
2022-08-18 09:00:00,2022-08-18 09:00:00,2736,301.95,302.94,303.19,301.6
2022-08-18 10:00:00,2022-08-18 10:00:00,3221,303.08,302.56,304.59,301.43
2022-08-18 11:00:00,2022-08-18 11:00:00,1915,302.37,303.23,303.23,301.95
2022-08-18 12:00:00,2022-08-18 12:00:00,54600,303.02,303.11,303.7,302.73
2022-08-18 13:00:00,2022-08-18 13:00:00,1916682,303.2,300.26,303.26,299.69
2022-08-18 14:00:00,2022-08-18 14:00:00,1774367,300.25,302.27,302.97,298.84
2022-08-18 15:00:00,2022-08-18 15:00:00,1103273,302.29,302.28,303.44,301.39
2022-08-18 16:00:00,2022-08-18 16:00:00,958818,302.31,300.38,302.76,299.82
2022-08-18 17:00:00,2022-08-18 17:00:00,693039,300.4,300.96,301.93,300.34
2022-08-18 18:00:00,2022-08-18 18:00:00,782797,300.96,300.64,301.51,299.43
2022-08-18 19:00:00,2022-08-18 19:00:00,1378230,300.64,299.82,301.06,299.31
2022-08-18 20:00:00,2022-08-18 20:00:00,743682,299.83,299.77,299.97,299.42
2022-08-18 21:00:00,2022-08-18 21:00:00,13470,299.84,299.85,299.97,299.67
2022-08-18 22:00:00,2022-08-18 22:00:00,4073,299.85,299.91,300.04,299.72
2022-08-19 07:00:00,2022-08-19 07:00:00,4552,297.82,299.11,299.31,297.79
2022-08-19 08:00:00,2022-08-19 08:00:00,10915,298.72,295.3,298.83,294.03
2022-08-19 09:00:00,2022-08-19 09:00:00,2803,295.3,295.33,295.99,294.69
2022-08-19 10:00:00,2022-08-19 10:00:00,5697,295.16,294.06,295.31,293.04
2022-08-19 11:00:00,2022-08-19 11:00:00,5373,294.31,295.62,295.75,293.74
2022-08-19 12:00:00,2022-08-19 12:00:00,45942,295.65,295.54,296.28,295.02
2022-08-19 13:00:00,2022-08-19 13:00:00,2788109,295.54,292.6,297.37,292.24
2022-08-19 14:00:00,2022-08-19 14:00:00,2151176,292.6,291.37,293.29,290.78
2022-08-19 15:00:00,2022-08-19 15:00:00,1662912,291.37,291.58,292.71,289.58
2022-08-19 16:00:00,2022-08-19 16:00:00,1014776,291.57,292.7,293.24,290.52
2022-08-19 17:00:00,2022-08-19 17:00:00,728033,292.7,292.38,293.07,290.85
2022-08-19 18:00:00,2022-08-19 18:00:00,883158,292.28,293.16,294.25,292.02
2022-08-19 19:00:00,2022-08-19 19:00:00,1759836,293.12,293.71,294.39,292.71
2022-08-19 20:00:00,2022-08-19 20:00:00,1511639,293.7,293.7,296.0,293.09
2022-08-19 21:00:00,2022-08-19 21:00:00,24161,293.7,293.2,293.82,293.07
2022-08-19 22:00:00,2022-08-19 22:00:00,12655,293.12,292.46,293.54,292.23
2022-08-20 07:00:00,2022-08-20 07:00:00,273,291.55,292.35,294.31,291.19
2022-08-20 08:00:00,2022-08-20 08:00:00,100,293.59,293.07,294.64,292.35
2022-08-20 09:00:00,2022-08-20 09:00:00,203,293.01,293.92,295.17,293.01
2022-08-20 10:00:00,2022-08-20 10:00:00,133,293.86,294.71,295.3,293.5
2022-08-20 11:00:00,2022-08-20 11:00:00,45,293.46,293.27,294.77,293.27
2022-08-20 12:00:00,2022-08-20 12:00:00,155,293.2,293.73,294.74,292.58
2022-08-20 13:00:00,2022-08-20 13:00:00,70,293.73,293.33,294.71,292.68
2022-08-20 14:00:00,2022-08-20 14:00:00,21,293.33,294.51,294.51,293.14
2022-08-20 15:00:00,2022-08-20 15:00:00,73,294.58,294.05,294.58,292.61
2022-08-21 07:00:00,2022-08-21 07:00:00,42,292.88,294.12,294.12,292.65
2022-08-21 08:00:00,2022-08-21 08:00:00,27,292.84,292.91,294.15,292.84
2022-08-21 09:00:00,2022-08-21 09:00:00,133,294.45,296.09,296.09,293.59
2022-08-21 10:00:00,2022-08-21 10:00:00,76,295.01,294.25,296.16,294.25
2022-08-21 11:00:00,2022-08-21 11:00:00,70,295.6,293.79,295.63,293.79
2022-08-21 12:00:00,2022-08-21 12:00:00,103,295.04,293.4,295.1,292.81
2022-08-21 13:00:00,2022-08-21 13:00:00,39,293.33,292.97,294.51,292.97
2022-08-21 14:00:00,2022-08-21 14:00:00,315,293.92,292.3,293.99,290.71
2022-08-21 15:00:00,2022-08-21 15:00:00,70,291.19,291.71,292.94,291.13
2022-08-22 07:00:00,2022-08-22 07:00:00,6964,289.69,288.39,291.39,287.66
2022-08-22 08:00:00,2022-08-22 08:00:00,10658,288.42,286.61,291.09,285.95
2022-08-22 09:00:00,2022-08-22 09:00:00,7064,286.45,286.44,287.43,285.95
2022-08-22 10:00:00,2022-08-22 10:00:00,2385,286.73,287.62,287.76,286.73
2022-08-22 11:00:00,2022-08-22 11:00:00,17055,287.76,288.19,291.4,287.01
2022-08-22 12:00:00,2022-08-22 12:00:00,38288,288.11,287.74,288.92,287.1
2022-08-22 13:00:00,2022-08-22 13:00:00,2857476,287.69,284.25,289.65,284.13
2022-08-22 14:00:00,2022-08-22 14:00:00,2043933,284.29,284.78,287.0,283.43
2022-08-22 15:00:00,2022-08-22 15:00:00,951742,284.74,286.42,286.74,284.43
2022-08-22 16:00:00,2022-08-22 16:00:00,1001403,286.46,287.53,287.76,285.97
2022-08-22 17:00:00,2022-08-22 17:00:00,868009,287.52,285.7,287.71,285.28
2022-08-22 18:00:00,2022-08-22 18:00:00,820982,285.71,286.36,287.43,285.6
2022-08-22 19:00:00,2022-08-22 19:00:00,1538836,286.39,287.1,287.23,286.16
2022-08-22 20:00:00,2022-08-22 20:00:00,1326539,287.01,286.99,287.25,286.78
2022-08-22 21:00:00,2022-08-22 21:00:00,6533,287.02,286.97,287.1,286.82
2022-08-22 22:00:00,2022-08-22 22:00:00,6764,287.0,287.09,287.09,286.48
2022-08-23 07:00:00,2022-08-23 07:00:00,4891,284.87,286.7,287.1,283.14
2022-08-23 08:00:00,2022-08-23 08:00:00,5373,286.77,289.08,290.68,286.77
2022-08-23 09:00:00,2022-08-23 09:00:00,1918,288.98,289.85,289.85,288.75
2022-08-23 10:00:00,2022-08-23 10:00:00,1209,289.77,289.18,289.84,288.82
2022-08-23 11:00:00,2022-08-23 11:00:00,2852,289.25,289.54,289.58,288.33
2022-08-23 12:00:00,2022-08-23 12:00:00,27739,289.54,288.34,289.65,288.3
2022-08-23 13:00:00,2022-08-23 13:00:00,2489212,288.27,288.48,289.89,285.05
2022-08-23 14:00:00,2022-08-23 14:00:00,2603091,288.49,291.42,293.89,287.32
2022-08-23 15:00:00,2022-08-23 15:00:00,1632861,291.4,291.61,293.12,290.19
2022-08-23 16:00:00,2022-08-23 16:00:00,936982,291.68,292.71,292.84,290.57
2022-08-23 17:00:00,2022-08-23 17:00:00,1117573,292.72,294.51,295.24,292.13
2022-08-23 18:00:00,2022-08-23 18:00:00,994694,294.53,294.93,296.24,293.78
2022-08-23 19:00:00,2022-08-23 19:00:00,1505930,294.88,293.48,295.54,292.45
2022-08-23 20:00:00,2022-08-23 20:00:00,1173006,293.49,293.61,293.89,293.21
2022-08-23 21:00:00,2022-08-23 21:00:00,6376,293.49,293.45,293.6,293.28
2022-08-23 22:00:00,2022-08-23 22:00:00,9230,293.48,293.89,294.03,293.47
2022-08-24 07:00:00,2022-08-24 07:00:00,3715,291.4,292.64,294.69,291.4
2022-08-24 08:00:00,2022-08-24 08:00:00,1355,292.93,293.92,294.29,292.56
2022-08-24 09:00:00,2022-08-24 09:00:00,421,294.0,294.17,294.72,293.79
2022-08-24 10:00:00,2022-08-24 10:00:00,521,294.17,294.07,294.36,294.01
2022-08-24 11:00:00,2022-08-24 11:00:00,2230,294.03,296.51,296.74,294.03
2022-08-24 12:00:00,2022-08-24 12:00:00,54515,296.47,295.88,296.55,294.99
2022-08-24 13:00:00,2022-08-24 13:00:00,2883288,295.89,299.92,300.13,294.05
2022-08-24 14:00:00,2022-08-24 14:00:00,2031579,299.92,298.2,300.63,297.36
2022-08-24 15:00:00,2022-08-24 15:00:00,1083912,298.21,298.35,299.56,297.71
2022-08-24 16:00:00,2022-08-24 16:00:00,1122252,298.38,296.67,299.49,296.04
2022-08-24 17:00:00,2022-08-24 17:00:00,736391,296.64,296.2,297.55,295.47
2022-08-24 18:00:00,2022-08-24 18:00:00,1019642,296.08,294.97,297.1,293.54
2022-08-24 19:00:00,2022-08-24 19:00:00,1333273,294.92,294.14,295.46,293.7
2022-08-24 20:00:00,2022-08-24 20:00:00,1227761,294.14,294.92,295.3,293.7
2022-08-24 21:00:00,2022-08-24 21:00:00,9452,295.0,295.19,295.35,294.79
2022-08-24 22:00:00,2022-08-24 22:00:00,4815,295.21,295.09,295.21,294.94
2022-09-01 12:00:00,2022-09-01 12:00:00,30231,272.52,271.88,273.1,271.0
2022-09-01 13:00:00,2022-09-01 13:00:00,1647509,271.9,273.64,275.84,270.72
2022-09-01 14:00:00,2022-09-01 14:00:00,1904859,273.56,267.61,274.27,267.5
2022-09-01 15:00:00,2022-09-01 15:00:00,1307720,267.62,266.81,269.53,266.15
2022-09-01 16:00:00,2022-09-01 16:00:00,641698,266.81,268.05,268.89,266.72
2022-09-01 17:00:00,2022-09-01 17:00:00,725669,268.06,269.51,270.5,267.96
2022-09-01 18:00:00,2022-09-01 18:00:00,867721,269.5,273.67,275.0,269.12
2022-09-01 19:00:00,2022-09-01 19:00:00,1429703,273.66,277.28,277.58,272.98
2022-09-01 20:00:00,2022-09-01 20:00:00,1265966,277.25,278.8,279.18,277.05
2022-09-01 21:00:00,2022-09-01 21:00:00,18463,278.7,279.5,279.9,278.59
2022-09-01 22:00:00,2022-09-01 22:00:00,15226,279.5,279.57,280.35,279.14
2022-09-02 07:00:00,2022-09-02 07:00:00,1866,279.7,277.93,279.79,275.1
2022-09-02 08:00:00,2022-09-02 08:00:00,2484,277.93,279.7,279.98,277.77
2022-09-02 09:00:00,2022-09-02 09:00:00,754,279.69,278.5,279.7,278.1
2022-09-02 10:00:00,2022-09-02 10:00:00,461,278.5,278.23,278.78,277.21
2022-09-02 11:00:00,2022-09-02 11:00:00,1712,278.38,278.25,278.98,277.87
2022-09-02 12:00:00,2022-09-02 12:00:00,191553,278.18,280.34,282.56,277.01
2022-09-02 13:00:00,2022-09-02 13:00:00,1561172,280.27,275.45,282.33,275.31
2022-09-02 14:00:00,2022-09-02 14:00:00,1574786,275.47,276.46,280.37,274.3
2022-09-02 15:00:00,2022-09-02 15:00:00,945874,276.44,277.64,278.2,275.37
2022-09-02 16:00:00,2022-09-02 16:00:00,920480,277.66,272.5,278.07,271.39
2022-09-02 17:00:00,2022-09-02 17:00:00,944230,272.39,270.63,273.33,270.1
2022-09-02 18:00:00,2022-09-02 18:00:00,689714,270.59,270.08,271.74,269.49
2022-09-02 19:00:00,2022-09-02 19:00:00,1347981,270.06,270.25,271.42,269.08
2022-09-02 20:00:00,2022-09-02 20:00:00,1566374,270.21,270.06,270.55,269.8
2022-09-02 21:00:00,2022-09-02 21:00:00,21647,269.97,269.85,270.04,269.52
2022-09-02 22:00:00,2022-09-02 22:00:00,11143,269.85,269.7,269.9,269.12
2022-09-03 10:00:00,2022-09-03 10:00:00,38,270.8,270.06,271.23,270.03
2022-09-03 11:00:00,2022-09-03 11:00:00,64,271.16,270.1,271.48,270.02
2022-09-03 12:00:00,2022-09-03 12:00:00,22,271.24,271.14,271.24,270.0
2022-09-03 13:00:00,2022-09-03 13:00:00,31,271.16,270.09,271.22,269.99
2022-09-03 14:00:00,2022-09-03 14:00:00,52,271.2,270.57,271.2,269.73
2022-09-03 15:00:00,2022-09-03 15:00:00,29,270.63,269.36,270.72,269.36
2022-09-04 07:00:00,2022-09-04 07:00:00,110,270.43,269.25,270.47,267.97
2022-09-04 08:00:00,2022-09-04 08:00:00,25,269.27,269.34,269.38,268.12
2022-09-04 09:00:00,2022-09-04 09:00:00,22,269.36,269.45,269.45,268.34
2022-09-04 10:00:00,2022-09-04 10:00:00,27,269.47,269.83,269.83,268.4
2022-09-04 11:00:00,2022-09-04 11:00:00,29,269.87,269.85,269.96,268.73
2022-09-04 12:00:00,2022-09-04 12:00:00,18,269.87,270.05,270.05,268.74
2022-09-04 13:00:00,2022-09-04 13:00:00,30,270.08,270.34,270.37,268.98
2022-09-04 14:00:00,2022-09-04 14:00:00,7,269.23,269.16,270.34,269.16
2022-09-04 15:00:00,2022-09-04 15:00:00,50,270.3,270.21,270.35,268.91
2022-09-05 07:00:00,2022-09-05 07:00:00,428,269.18,269.91,271.04,268.76
2022-09-05 08:00:00,2022-09-05 08:00:00,219,271.02,270.29,272.23,269.8
2022-09-05 09:00:00,2022-09-05 09:00:00,332,271.41,271.81,272.64,270.73
2022-09-05 10:00:00,2022-09-05 10:00:00,247,271.86,271.18,272.51,270.78
2022-09-05 11:00:00,2022-09-05 11:00:00,161,272.1,271.62,272.38,270.49
2022-09-05 12:00:00,2022-09-05 12:00:00,177,271.64,270.98,271.97,269.74
2022-09-05 13:00:00,2022-09-05 13:00:00,115,271.0,271.0,271.05,269.59
2022-09-05 14:00:00,2022-09-05 14:00:00,177,271.04,270.82,271.83,269.71
2022-09-05 15:00:00,2022-09-05 15:00:00,154,270.87,269.34,271.42,269.34
2022-09-06 07:00:00,2022-09-06 07:00:00,3469,272.0,274.5,276.94,272.0
2022-09-06 08:00:00,2022-09-06 08:00:00,2547,274.5,273.49,275.55,272.11
2022-09-06 09:00:00,2022-09-06 09:00:00,490,273.49,273.28,273.5,272.2
2022-09-06 10:00:00,2022-09-06 10:00:00,609,273.19,273.42,274.06,273.03
2022-09-06 11:00:00,2022-09-06 11:00:00,1425,273.05,272.5,273.05,271.21
2022-09-06 12:00:00,2022-09-06 12:00:00,20734,272.5,272.0,273.31,271.27
2022-09-06 13:00:00,2022-09-06 13:00:00,2014874,271.91,269.22,273.28,268.51
2022-09-06 14:00:00,2022-09-06 14:00:00,1713638,269.18,270.48,271.5,265.74
2022-09-06 15:00:00,2022-09-06 15:00:00,1323339,270.51,274.95,275.31,269.36
2022-09-06 16:00:00,2022-09-06 16:00:00,1029323,274.95,273.63,275.98,272.38
2022-09-06 17:00:00,2022-09-06 17:00:00,733549,273.68,272.65,274.25,271.35
2022-09-06 18:00:00,2022-09-06 18:00:00,828284,272.63,274.16,275.44,272.47
2022-09-06 19:00:00,2022-09-06 19:00:00,1697818,274.15,274.48,275.95,272.92
2022-09-06 20:00:00,2022-09-06 20:00:00,1280008,274.42,274.09,274.66,273.68
2022-09-06 21:00:00,2022-09-06 21:00:00,5483,274.0,273.43,274.24,273.37
2022-09-06 22:00:00,2022-09-06 22:00:00,3811,273.34,273.7,274.25,273.34
2022-09-07 07:00:00,2022-09-07 07:00:00,1671,273.97,275.17,275.62,272.73
2022-09-07 08:00:00,2022-09-07 08:00:00,1001,275.17,275.01,275.3,274.25
2022-09-07 09:00:00,2022-09-07 09:00:00,1128,275.05,274.84,275.12,274.2
2022-09-07 10:00:00,2022-09-07 10:00:00,355,274.8,274.91,275.0,274.51
2022-09-07 11:00:00,2022-09-07 11:00:00,1721,274.83,273.59,274.9,272.54
2022-09-07 12:00:00,2022-09-07 12:00:00,17997,273.41,273.77,273.92,272.27
2022-09-07 13:00:00,2022-09-07 13:00:00,1924293,273.73,278.76,280.66,272.25
2022-09-07 14:00:00,2022-09-07 14:00:00,1442405,278.77,278.36,280.0,276.8
2022-09-07 15:00:00,2022-09-07 15:00:00,1019430,278.38,279.92,280.99,277.62
2022-09-07 16:00:00,2022-09-07 16:00:00,833057,279.85,278.99,280.45,276.9
2022-09-07 17:00:00,2022-09-07 17:00:00,602919,278.94,279.66,280.13,278.7
2022-09-07 18:00:00,2022-09-07 18:00:00,977959,279.65,282.57,282.93,279.44
2022-09-07 19:00:00,2022-09-07 19:00:00,1391059,282.58,283.73,283.84,282.27
2022-09-07 20:00:00,2022-09-07 20:00:00,1935466,283.7,283.24,283.88,283.07
2022-09-07 21:00:00,2022-09-07 21:00:00,9887,283.24,283.31,283.43,283.1
2022-09-07 22:00:00,2022-09-07 22:00:00,7422,283.35,283.37,283.99,283.32
2022-09-08 07:00:00,2022-09-08 07:00:00,2250,284.01,282.82,287.19,282.52
2022-09-08 08:00:00,2022-09-08 08:00:00,1605,282.87,283.51,283.7,282.14
